@RELATION ./Datasets/TEMP/classic-jazz_swap.arff

@ATTRIBUTE "Acoustic Guitar Prevalence" REAL
@ATTRIBUTE "Amount of Arpeggiation" REAL
@ATTRIBUTE "Amount of Staccato" REAL
@ATTRIBUTE "Average Interval Spanned by Melodic Arcs" REAL
@ATTRIBUTE "Average Length of Melodic Arcs" REAL
@ATTRIBUTE "Average Note Duration" REAL
@ATTRIBUTE "Average Note to Note Change in Dynamics" REAL
@ATTRIBUTE "Average Number of Independent Voices" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Average Range of Glissandos" REAL
@ATTRIBUTE "Average Rest Fraction Per Voice" REAL
@ATTRIBUTE "Average Time Between Attacks" REAL
@ATTRIBUTE "Average Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Average Variability of Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Brass Prevalence" REAL
@ATTRIBUTE "Chord Duration" REAL
@ATTRIBUTE "Chromatic Motion" REAL
@ATTRIBUTE "Combined Strength of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Complete Rests" REAL
@ATTRIBUTE "Complex Chords" REAL
@ATTRIBUTE "Compound Or Simple Meter" REAL
@ATTRIBUTE "Contrary Motion" REAL
@ATTRIBUTE "Diminished and Augmented Triads" REAL
@ATTRIBUTE "Direction of Melodic Motion" REAL
@ATTRIBUTE "Distance Between Most Prevalent Melodic Intervals" REAL
@ATTRIBUTE "Distance Between Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Dominant Seventh Chords" REAL
@ATTRIBUTE "Dominant Spread" REAL
@ATTRIBUTE Duration REAL
@ATTRIBUTE "Dynamic Range" REAL
@ATTRIBUTE "Electric Guitar Prevalence" REAL
@ATTRIBUTE "Electric Instrument Prevalence" REAL
@ATTRIBUTE "Glissando Prevalence" REAL
@ATTRIBUTE "Harmonicity of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Importance of Bass Register" REAL
@ATTRIBUTE "Importance of High Register" REAL
@ATTRIBUTE "Importance of Loudest Voice" REAL
@ATTRIBUTE "Importance of Middle Register" REAL
@ATTRIBUTE "Initial Tempo" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitch Classes" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitches" REAL
@ATTRIBUTE "Longest Complete Rest" REAL
@ATTRIBUTE "Major or Minor" REAL
@ATTRIBUTE "Maximum Note Duration" REAL
@ATTRIBUTE "Maximum Number of Independent Voices" REAL
@ATTRIBUTE "Mean Melodic Interval" REAL
@ATTRIBUTE "Mean Pitch" REAL
@ATTRIBUTE "Melodic Embellishments" REAL
@ATTRIBUTE "Melodic Large Intervals" REAL
@ATTRIBUTE "Melodic Octaves" REAL
@ATTRIBUTE "Melodic Perfect Fifths" REAL
@ATTRIBUTE "Melodic Perfect Fourths" REAL
@ATTRIBUTE "Melodic Pitch Variety" REAL
@ATTRIBUTE "Melodic Sevenths" REAL
@ATTRIBUTE "Melodic Sixths" REAL
@ATTRIBUTE "Melodic Thirds" REAL
@ATTRIBUTE "Melodic Tritones" REAL
@ATTRIBUTE "Metrical Diversity" REAL
@ATTRIBUTE "Microtone Prevalence" REAL
@ATTRIBUTE "Minimum Note Duration" REAL
@ATTRIBUTE "Minor Major Melodic Third Ratio" REAL
@ATTRIBUTE "Minor Major Triad Ratio" REAL
@ATTRIBUTE "Most Common Melodic Interval" REAL
@ATTRIBUTE "Most Common Pitch" REAL
@ATTRIBUTE "Most Common Pitch Class" REAL
@ATTRIBUTE "Most Common Vertical Interval" REAL
@ATTRIBUTE "Non-Standard Chords" REAL
@ATTRIBUTE "Note Density" REAL
@ATTRIBUTE "Note Density Variability" REAL
@ATTRIBUTE "Number of Common Melodic Intervals" REAL
@ATTRIBUTE "Number of Common Pitches" REAL
@ATTRIBUTE "Number of Moderate Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Pitched Instruments" REAL
@ATTRIBUTE "Number of Relatively Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Unpitched Instruments" REAL
@ATTRIBUTE "Oblique Motion" REAL
@ATTRIBUTE "Orchestral Strings Prevalence" REAL
@ATTRIBUTE "Parallel Fifths" REAL
@ATTRIBUTE "Parallel Motion" REAL
@ATTRIBUTE "Parallel Octaves" REAL
@ATTRIBUTE "Partial Chords" REAL
@ATTRIBUTE "Percussion Instrument Prevalence" REAL
@ATTRIBUTE "Perfect Vertical Intervals" REAL
@ATTRIBUTE "Pitch Class Variety" REAL
@ATTRIBUTE "Pitch Variety" REAL
@ATTRIBUTE Polyrhythms REAL
@ATTRIBUTE "Prevalence Ratio of Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Prevalence of Most Common Melodic Interval" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch Class" REAL
@ATTRIBUTE "Prevalence of Most Common Vertical Interval" REAL
@ATTRIBUTE "Prevalence of Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Quintuple Meter" REAL
@ATTRIBUTE Range REAL
@ATTRIBUTE "Relative Note Density of Highest Line" REAL
@ATTRIBUTE "Relative Note Durations of Lowest Line" REAL
@ATTRIBUTE "Relative Prevalence of Most Common Melodic Intervals" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitch Classes" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitches" REAL
@ATTRIBUTE "Relative Range Isolation of Loudest Voice" REAL
@ATTRIBUTE "Relative Range of Highest Line" REAL
@ATTRIBUTE "Relative Range of Loudest Voice" REAL
@ATTRIBUTE "Relative Size of Melodic Intervals in Lowest Line" REAL
@ATTRIBUTE "Repeated Notes" REAL
@ATTRIBUTE "Rhythmic Looseness" REAL
@ATTRIBUTE "Rhythmic Variability" REAL
@ATTRIBUTE "Saxophone Prevalence" REAL
@ATTRIBUTE "Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Seventh Chords" REAL
@ATTRIBUTE "Similar Motion" REAL
@ATTRIBUTE "Standard Triads" REAL
@ATTRIBUTE "Stepwise Motion" REAL
@ATTRIBUTE "Strength Ratio of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Strength of Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Strength of Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "String Ensemble Prevalence" REAL
@ATTRIBUTE "String Keyboard Prevalence" REAL
@ATTRIBUTE "Strong Tonal Centres" REAL
@ATTRIBUTE "Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Triple Meter" REAL
@ATTRIBUTE "Variability Across Voices of Total Rests Per Voice" REAL
@ATTRIBUTE "Variability of Note Durations" REAL
@ATTRIBUTE "Variability of Note Prevalence of Pitched Instruments" REAL
@ATTRIBUTE "Variability of Note Prevalence of Unpitched Instruments" REAL
@ATTRIBUTE "Variability of Number of Independent Voices" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Variability of Time Between Attacks" REAL
@ATTRIBUTE "Variability of Voice Separation" REAL
@ATTRIBUTE "Variation of Dynamics" REAL
@ATTRIBUTE "Variation of Dynamics In Each Voice" REAL
@ATTRIBUTE "Vertical Dissonance Ratio" REAL
@ATTRIBUTE "Vertical Major Third Prevalence" REAL
@ATTRIBUTE "Vertical Minor Seconds" REAL
@ATTRIBUTE "Vertical Minor Third Prevalence" REAL
@ATTRIBUTE "Vertical Octaves" REAL
@ATTRIBUTE "Vertical Perfect Fifths" REAL
@ATTRIBUTE "Vertical Perfect Fourths" REAL
@ATTRIBUTE "Vertical Sevenths" REAL
@ATTRIBUTE "Vertical Sixths" REAL
@ATTRIBUTE "Vertical Thirds" REAL
@ATTRIBUTE "Vertical Tritones" REAL
@ATTRIBUTE "Vertical Unisons" REAL
@ATTRIBUTE "Vibrato Prevalence" REAL
@ATTRIBUTE "Violin Prevalence" REAL
@ATTRIBUTE "Voice Equality - Dynamics" REAL
@ATTRIBUTE "Voice Equality - Melodic Leaps" REAL
@ATTRIBUTE "Voice Equality - Note Duration" REAL
@ATTRIBUTE "Voice Equality - Number of Notes" REAL
@ATTRIBUTE "Voice Equality - Range" REAL
@ATTRIBUTE "Voice Overlap" REAL
@ATTRIBUTE "Voice Separation" REAL
@ATTRIBUTE "Woodwinds Prevalence" REAL
@ATTRIBUTE genre {jazz, classic}
@ATTRIBUTE title STRING

@DATA
0.0,0.2169,0.0,5.21,2.006,0.5108,0.0,5.0,3.105,4.228,0.0,0.07001,0.369,0.5007,0.1715,0.0,0.3824,0.262,0.6296,0.05002,0.0,0.0,0.2659,0.01316,0.5108,1.0,7.0,0.0614,7.0,38.71,0.0,0.0,0.0,0.0,1.979,0.2889,0.1194,0.0,0.5917,93.0,5.0,10.0,38.71,0.0,1.29,5.0,2.456,59.49,0.0,0.005634,0.0,0.05915,0.1042,4.976,0.0,0.005634,0.07324,0.01127,0.0,0.0,0.1613,1.0,0.1288,2.0,67.0,7.0,0.0,0.2061,9.474,2.791,3.0,0.0,4.0,1.0,4.0,4.0,0.0,0.4544,0.0,0.0,0.08532,0.03175,0.05263,0.0,0.4953,12.0,34.0,0.5,0.5198,0.3944,0.08333,0.1917,0.2629,0.1367,0.0,41.0,1.014,0.9863,0.6643,0.9565,0.8,0.2615,0.3659,0.3659,0.5,0.08451,0.0,0.0402,0.0,7.0,47.0,0.08772,0.1944,0.6535,0.6563,1.043,0.3081,0.3215,0.0,1.0,2.0,93.0,0.0,0.0,0.1963,0.0,0.0,0.0,0.4466,0.4962,0.1214,1.708,0.0,0.0,0.08826,0.6053,0.005456,0.614,0.1756,0.1367,0.09573,0.03175,0.1553,0.2684,0.02009,0.0873,0.0,0.0,0.0,1.0,0.0,4.359,4.324,0.9139,6.25,0.0,classic,011704v2.mid
0.0,0.3352,0.0,4.923,1.885,0.9056,0.0,3.976,3.171,3.915,0.0,0.07955,0.6389,0.8894,0.5015,0.0,0.6717,0.2102,0.6739,0.06818,0.0,0.0,0.1787,0.01829,0.449,1.0,3.0,0.06098,6.0,44.0,0.0,0.0,0.0,0.0,2.0,0.1722,0.06667,0.0,0.7611,120.0,2.0,5.0,27.0,0.0,4.0,4.0,2.256,61.63,0.05,0.0,0.01136,0.05114,0.07955,4.789,0.0,0.005682,0.108,0.0,0.0,0.0,0.25,1.375,0.2637,2.0,57.0,2.0,7.0,0.2073,4.091,2.012,3.0,0.0,5.0,1.0,3.0,3.0,0.0,0.5574,0.0,0.004255,0.0766,0.004255,0.02439,0.0,0.417,10.0,23.0,0.6667,0.943,0.3693,0.08889,0.1667,0.1546,0.1457,0.0,35.0,1.578,0.9456,0.5692,0.9333,1.0,0.2927,0.2571,0.2571,0.6667,0.1648,0.0,0.0433,0.0,4.0,120.0,0.06707,0.1872,0.7012,0.5795,1.979,0.2262,0.4477,0.0,1.0,2.0,60.0,0.0,0.5774,0.5898,0.0,0.0,0.2195,0.4363,0.3201,0.4711,0.0,0.0,0.0,0.1093,0.5915,0.005187,0.5915,0.1266,0.1546,0.1255,0.03112,0.2033,0.2811,0.03216,0.01037,0.0,0.0,0.0,1.0,0.5774,3.162,4.397,0.8222,6.0,0.0,classic,011909b_.mid
0.0,0.3218,0.0,4.598,1.826,0.557,0.0,4.0,3.215,3.9,0.0,0.05884,0.4274,0.5469,0.1267,0.0,0.4458,0.218,0.7783,0.04413,0.0,0.0,0.2035,0.05385,0.4813,1.0,4.0,0.08462,6.0,42.5,0.0,0.0,0.0,0.0,2.0,0.1905,0.01361,0.0,0.7959,96.0,7.0,5.0,42.5,1.0,1.25,4.0,2.211,59.93,0.0,0.0,0.01384,0.04152,0.07612,4.951,0.0,0.00692,0.1003,0.0,0.0,0.0,0.3125,1.231,0.3284,2.0,57.0,9.0,3.0,0.1769,7.0,1.798,3.0,4.0,4.0,1.0,2.0,4.0,0.0,0.4797,0.0,0.0,0.0814,0.002907,0.007692,0.0,0.4044,11.0,27.0,1.0,0.8283,0.3772,0.1088,0.1905,0.1906,0.1579,0.0,36.0,0.9116,0.9187,0.578,0.8036,0.9688,0.2273,0.3333,0.3333,0.5714,0.1661,0.0,0.04481,0.0,7.0,48.0,0.1308,0.2355,0.6846,0.5952,1.03,0.3833,0.395,0.0,1.0,2.0,96.0,0.0,0.0,0.1634,0.0,0.0,0.0,0.4294,0.3893,0.1517,1.732,0.0,0.0,0.1034,0.6308,0.003851,0.8154,0.1194,0.1579,0.1053,0.03594,0.1573,0.3447,0.03466,0.02182,0.0,0.0,0.0,0.9574,0.0,5.972,5.0,0.7993,5.0,0.0,classic,012006b_.mid
0.0,0.4769,0.0,6.361,1.848,0.6317,0.0,7.649,3.303,6.443,0.0,0.06491,0.4018,0.6304,0.4102,0.0,0.483,0.1333,0.7191,0.0,0.05263,0.0,0.1927,0.03509,0.4897,2.0,7.0,0.1316,3.0,32.88,0.0,0.0,0.0,0.0,2.0,0.1925,0.445,0.0,0.3625,104.0,7.0,12.0,32.88,0.0,2.308,8.0,2.667,67.15,0.0025,0.0,0.02821,0.07179,0.1128,4.67,0.005128,0.01538,0.1205,0.0,0.0,0.0,0.1442,0.9583,0.1452,2.0,69.0,9.0,0.0,0.1798,12.5,4.289,4.0,2.0,4.0,1.0,4.0,4.0,0.0,0.5046,0.0,0.006116,0.07339,0.01835,0.04386,0.0,0.5607,10.0,29.0,0.5,0.5858,0.2615,0.1125,0.34,0.2874,0.1684,0.0,48.0,1.64,0.9341,0.9608,0.6544,0.9111,0.0,0.25,0.25,0.9412,0.2513,0.0,0.0422,0.0,7.0,52.0,0.1535,0.2294,0.6228,0.3949,1.062,0.3488,0.3704,0.0,1.0,2.0,104.0,1.0,2.053,0.3879,0.0,0.0,0.8055,0.6493,1.005,0.281,2.16,0.0,0.0,0.07822,0.8289,0.003133,0.8333,0.2324,0.1684,0.1049,0.01782,0.1438,0.2229,0.02448,0.05502,0.0,0.0,0.0,1.126,2.053,4.209,5.651,0.8975,5.0,0.0,classic,012008ba.mid
0.0,0.118,0.0,5.835,2.791,0.5905,0.0,5.0,3.246,4.1,0.0,0.05884,0.3971,0.5617,0.4257,0.0,0.4097,0.3156,0.5743,0.04413,0.0,0.0,0.2284,0.03077,0.5576,1.0,3.0,0.06923,7.0,42.5,0.0,0.0,0.0,0.0,2.0,0.4012,0.03488,0.0,0.564,96.0,7.0,12.0,42.5,1.0,8.75,5.0,2.056,57.53,0.002907,0.0,0.0118,0.03245,0.05605,4.81,0.0,0.0,0.02065,0.0,0.0,0.0,0.3125,1.333,0.7727,2.0,64.0,4.0,0.0,0.2308,8.19,2.944,2.0,0.0,4.0,1.0,4.0,4.0,0.0,0.533,0.0,0.002538,0.1218,0.02792,0.03846,0.0,0.4782,11.0,31.0,0.75,0.5955,0.5103,0.08721,0.1744,0.2398,0.1428,0.0,36.0,1.003,0.86,0.6185,0.9833,0.8667,0.2453,0.2778,0.2778,1.25,0.0531,0.0,0.03952,0.0,3.0,48.0,0.1308,0.1168,0.6,0.826,1.105,0.2728,0.3015,0.0,1.0,2.0,96.0,0.0,0.0,0.6245,0.0,0.0,0.0,0.5123,0.5929,0.2817,2.944,0.0,0.0,0.1107,0.6462,0.01379,0.6769,0.1361,0.1357,0.1028,0.03025,0.1441,0.278,0.01913,0.1036,0.0,0.0,0.0,0.5477,0.0,11.12,5.07,0.936,5.0,0.0,classic,012106b_.mid
0.0,0.285,0.0,6.095,2.0,0.7273,0.0,5.0,3.146,4.073,0.0,0.0278,0.5619,0.7001,0.3792,0.0,0.6122,0.2953,0.7831,2.034e-05,0.0,0.0,0.2984,0.0625,0.494,1.0,7.0,0.02083,3.0,28.8,0.0,0.0,0.0,0.0,2.0,0.2374,0.08081,0.0,0.6818,100.0,5.0,7.0,28.8,1.0,1.8,5.0,2.772,59.7,0.0,0.0,0.05181,0.06736,0.06218,5.21,0.0,0.02591,0.03627,0.01554,0.0,0.0,0.3,0.75,0.449,2.0,62.0,7.0,0.0,0.2083,7.071,1.565,3.0,1.0,5.0,1.0,2.0,2.0,0.0,0.4031,0.0,0.0,0.08377,0.005236,0.01042,0.0,0.49,11.0,32.0,1.0,0.5967,0.3161,0.1061,0.2071,0.2541,0.1516,0.0,41.0,1.793,0.9659,0.9344,0.9756,0.8095,0.5789,0.3171,0.3171,0.4545,0.1295,0.0,0.04454,0.0,7.0,50.0,0.04167,0.2147,0.7396,0.6114,1.134,0.3669,0.4161,0.0,1.0,2.0,100.0,1.0,0.0,0.4102,0.0,0.0,0.0,0.3813,0.4145,0.3589,2.944,0.0,0.0,0.0625,0.625,0.005458,0.6979,0.1486,0.1516,0.08429,0.02122,0.1728,0.2784,0.02729,0.1055,0.0,0.0,0.0,1.643,0.0,1.817,5.541,0.8788,5.0,0.0,classic,012206b_.mid
0.0,0.4044,0.0,5.873,1.936,0.7826,0.0,4.0,3.16,3.882,0.0,1.356e-05,0.5877,0.7611,0.3503,0.0,0.6275,0.2059,0.7749,1.356e-05,0.0,0.0,0.2581,0.04861,0.4789,2.0,4.0,0.03472,6.0,54.0,0.0,0.0,0.0,0.0,2.0,0.2029,0.06159,0.0,0.7355,160.0,5.0,7.0,54.0,1.0,2.25,4.0,2.408,60.22,0.01087,0.0,0.03309,0.04412,0.09559,5.258,0.0,0.003676,0.1103,0.007353,0.0,0.0,0.375,1.308,0.4776,2.0,66.0,6.0,7.0,0.2083,5.111,1.044,4.0,2.0,4.0,1.0,2.0,4.0,0.0,0.4516,0.0,0.0,0.07097,0.0,0.01389,0.0,0.4386,11.0,27.0,1.0,0.9714,0.2831,0.1268,0.1812,0.1653,0.1606,0.0,32.0,0.9855,1.015,0.7662,0.94,0.7429,0.597,0.375,0.375,1.0,0.2169,0.0,0.04468,0.0,3.0,40.0,0.09028,0.2194,0.6875,0.489,1.037,0.3805,0.3944,0.0,1.0,2.0,80.0,1.0,0.0,0.3903,0.0,0.0,0.0,0.4025,0.3227,0.3449,1.528,0.0,0.0,0.08659,0.5694,0.0,0.6667,0.1251,0.1653,0.1281,0.01771,0.1889,0.2928,0.02834,0.02007,0.0,0.0,0.0,1.414,0.0,1.826,3.109,0.7029,5.667,0.0,classic,012306b_.mid
0.0,0.3199,0.0,5.826,2.136,0.4868,0.0,5.0,3.322,4.115,0.0,0.02628,0.3434,0.4963,0.2673,0.0,0.3612,0.1832,0.4399,0.0,0.0,0.0,0.1487,0.02404,0.4397,1.0,7.0,0.1154,7.0,31.84,0.0,0.0,0.0,0.0,2.0,0.3578,0.06422,0.0,0.578,98.0,2.0,2.0,31.84,0.0,1.224,5.0,2.516,58.87,0.003058,0.0,0.01242,0.04348,0.1242,5.172,0.0,0.003106,0.1398,0.0,0.0,0.0,0.1531,0.9565,0.3816,2.0,52.0,4.0,0.0,0.2212,10.55,1.286,4.0,2.0,5.0,1.0,5.0,5.0,0.0,0.6154,0.0,0.005128,0.0641,0.01538,0.01923,0.0,0.4892,10.0,27.0,0.6,0.7671,0.3696,0.0948,0.1957,0.2227,0.1708,0.0,38.0,1.086,0.7976,0.4958,0.8594,0.9677,0.2553,0.3684,0.3684,0.5,0.1242,0.0,0.03398,0.0,7.0,49.0,0.2548,0.1718,0.5048,0.5528,1.056,0.2139,0.226,0.0,1.0,3.0,98.0,0.0,0.0,0.2947,0.0,0.0,0.0,0.5068,0.4231,0.2205,2.449,0.0,0.0,0.1318,0.6827,0.005824,0.774,0.1212,0.1708,0.09567,0.04493,0.1176,0.2768,0.02634,0.1015,0.0,0.0,0.0,1.0,0.0,14.84,2.51,0.9541,5.0,0.0,classic,012406b_.mid
0.0,0.2133,0.0,5.389,2.2,0.5698,0.0,4.0,3.235,3.908,0.0,0.07692,0.4251,0.5578,0.2991,0.0,0.4369,0.2654,0.6498,0.05769,0.0,0.0,0.2359,0.04082,0.4697,1.0,4.0,0.09184,6.0,32.5,0.0,0.0,0.0,0.0,2.0,0.1953,0.06512,0.0,0.7395,96.0,7.0,5.0,32.5,1.0,1.875,4.0,2.384,60.71,0.0,0.0,0.004739,0.06635,0.06161,5.132,0.0,0.004739,0.08057,0.01422,0.0,0.0,0.3125,1.125,0.8857,2.0,59.0,11.0,3.0,0.1735,6.719,1.714,2.0,3.0,4.0,1.0,4.0,4.0,0.0,0.3768,0.0,0.0,0.09507,0.003521,0.0102,0.0,0.4119,11.0,29.0,0.75,0.9415,0.4408,0.1023,0.2047,0.177,0.1667,0.0,36.0,1.284,0.9598,0.6022,0.6818,0.9545,0.2745,0.3889,0.3889,1.0,0.06161,0.0,0.0408,0.0,7.0,48.0,0.1429,0.2923,0.6735,0.7062,1.052,0.3166,0.3332,0.0,1.0,2.0,96.0,0.0,0.0,0.3105,0.0,0.0,0.0,0.4472,0.2888,0.2624,2.0,0.0,0.0,0.1113,0.6327,0.003454,0.7449,0.114,0.1667,0.1157,0.038,0.1667,0.3212,0.038,0.01554,0.0,0.0,0.0,0.8165,0.0,3.202,4.359,0.7814,6.0,0.0,classic,012506b_.mid
0.0,0.2358,0.0,4.555,1.962,0.5757,0.0,4.0,3.238,3.931,0.0,0.04882,0.3913,0.5678,0.3186,0.0,0.4147,0.2611,0.6206,0.03572,0.0,0.0,0.2469,0.02546,0.478,1.0,3.0,0.07176,7.0,71.49,0.0,0.0,0.0,0.0,2.0,0.2004,0.09812,0.0,0.7015,94.0,5.0,4.0,39.57,1.0,2.553,4.0,2.04,61.22,0.008351,0.0,0.01263,0.02526,0.06105,4.566,0.0,0.006316,0.06105,0.002105,0.0,0.0,0.1596,1.071,0.548,2.0,60.0,4.0,7.0,0.1829,6.746,2.204,3.0,0.0,7.0,1.0,4.0,4.0,0.0,0.5416,0.0,0.0,0.07367,0.0,0.02546,0.0,0.426,12.0,31.0,0.75,0.8304,0.4337,0.08977,0.1837,0.1657,0.1376,0.0,39.0,0.6013,0.9504,0.6019,0.9091,0.9535,0.6346,0.3077,0.3077,0.8,0.1368,0.0,0.03902,0.0,4.0,47.0,0.1574,0.1378,0.6343,0.6947,1.009,0.3088,0.3118,0.0,1.0,2.0,94.0,0.0,0.0,0.3522,0.0,0.0,0.0,0.4822,0.2542,0.2609,1.0,0.0,0.0,0.1091,0.6505,0.008977,0.5787,0.1183,0.1657,0.1304,0.03474,0.21,0.2656,0.02771,0.01171,0.0,0.0,0.0,0.5,0.0,11.15,3.862,0.7599,7.0,0.0,classic,012606b_.mid
0.0,0.2358,0.0,4.555,1.962,0.5757,0.0,4.0,3.238,3.931,0.0,0.04882,0.3913,0.5678,0.3186,0.0,0.4147,0.2611,0.6206,0.03572,0.0,0.0,0.2469,0.02546,0.478,1.0,3.0,0.07176,7.0,71.49,0.0,0.0,0.0,0.0,2.0,0.2526,0.05846,0.0,0.6889,94.0,5.0,4.0,39.57,1.0,2.553,4.0,2.04,59.22,0.008351,0.0,0.01263,0.02526,0.06105,4.566,0.0,0.006316,0.06105,0.002105,0.0,0.0,0.1596,1.071,0.548,2.0,58.0,2.0,7.0,0.1829,6.746,2.204,3.0,0.0,7.0,1.0,4.0,4.0,0.0,0.5416,0.0,0.0,0.07367,0.0,0.02546,0.0,0.426,12.0,31.0,0.75,0.8304,0.4337,0.08977,0.1837,0.1657,0.1376,0.0,39.0,0.5846,0.9504,0.6019,0.9091,0.9535,0.6346,0.3077,0.3077,0.8,0.1368,0.0,0.03902,0.0,4.0,47.0,0.1574,0.1378,0.6343,0.6947,1.009,0.3088,0.3118,0.0,1.0,2.0,94.0,0.0,0.0,0.3522,0.0,0.0,0.0,0.4822,0.2542,0.2609,1.0,0.0,0.0,0.1091,0.6505,0.008977,0.5787,0.1183,0.1657,0.1304,0.03474,0.21,0.2656,0.02771,0.01171,0.0,0.0,0.0,0.5,0.0,11.15,3.862,0.7599,7.0,0.0,classic,012606bv.mid
0.0,0.2563,0.0,5.313,2.289,0.5399,0.0,4.0,3.26,3.903,0.0,0.07692,0.4011,0.5336,0.1466,0.0,0.4236,0.2437,0.664,0.05769,0.0,0.0,0.2587,0.08163,0.5105,1.0,2.0,0.08673,6.0,34.67,0.0,0.0,0.0,0.0,2.0,0.1612,0.07851,0.0,0.7603,90.0,7.0,5.0,34.67,0.0,1.333,4.0,1.891,61.39,0.0,0.0,0.008403,0.02941,0.07563,4.099,0.0,0.0,0.01681,0.01261,0.0,0.0,0.1667,0.3333,0.4268,2.0,60.0,0.0,7.0,0.2449,7.118,2.126,3.0,1.0,4.0,1.0,4.0,4.0,0.0,0.5142,0.0,0.0,0.06309,0.0,0.0,0.0,0.366,12.0,31.0,0.75,0.9854,0.4118,0.09504,0.1694,0.1482,0.1461,0.0,34.0,1.19,0.9453,0.5918,0.878,0.8696,0.7143,0.2941,0.2941,0.6667,0.2017,0.0,0.0407,0.0,9.0,45.0,0.1582,0.164,0.5969,0.6555,1.027,0.3276,0.3364,0.0,1.0,2.0,90.0,0.0,0.0,0.1968,0.0,0.0,0.0,0.4388,0.2959,0.1432,1.155,0.0,0.0,0.1422,0.5714,0.008643,0.5918,0.1089,0.1482,0.09248,0.03803,0.2446,0.2649,0.05618,0.01642,0.0,0.0,0.0,1.0,0.0,7.681,3.317,0.7645,6.333,0.0,classic,012705b_.mid
0.0,0.3777,0.0,5.63,1.877,0.6381,0.0,6.0,3.358,4.858,0.0,0.05884,0.405,0.6128,0.4114,0.0,0.4458,0.1729,0.6516,0.04413,0.03077,0.0,0.2,0.02308,0.4868,2.0,7.0,0.09231,5.0,42.5,0.0,0.0,0.0,0.0,2.0,0.08377,0.212,0.0,0.7042,96.0,5.0,5.0,42.5,0.0,2.5,6.0,2.503,65.74,0.002618,0.0,0.01862,0.06117,0.109,4.629,0.0,0.01064,0.1064,0.00266,0.0,0.0,0.1562,1.0,0.1192,2.0,67.0,2.0,0.0,0.1615,9.095,3.465,4.0,4.0,8.0,1.0,4.0,4.0,0.0,0.6107,0.0,0.007143,0.06786,0.007143,0.0,0.0,0.5227,11.0,29.0,0.75,0.6637,0.3271,0.1204,0.2251,0.238,0.158,0.0,38.0,1.162,1.079,0.5854,0.8605,0.9783,0.01538,0.3684,0.3684,0.5,0.1915,0.0,0.03951,0.0,7.0,48.0,0.1885,0.1214,0.65,0.5,1.162,0.3014,0.3502,0.0,1.0,2.0,96.0,0.0,0.0,0.472,0.0,0.0,0.0,0.5397,0.6068,0.3739,3.362,0.0,0.0,0.08115,0.7769,0.006053,0.6808,0.1488,0.158,0.1267,0.02603,0.1456,0.2567,0.01377,0.08929,0.0,0.0,0.0,1.095,0.0,6.563,3.017,0.9136,4.4,0.0,classic,012805b_.mid
