@RELATION ./Datasets/TEMP/classic-rock.arff

@ATTRIBUTE "Acoustic Guitar Prevalence" REAL
@ATTRIBUTE "Amount of Arpeggiation" REAL
@ATTRIBUTE "Amount of Staccato" REAL
@ATTRIBUTE "Average Interval Spanned by Melodic Arcs" REAL
@ATTRIBUTE "Average Length of Melodic Arcs" REAL
@ATTRIBUTE "Average Note Duration" REAL
@ATTRIBUTE "Average Note to Note Change in Dynamics" REAL
@ATTRIBUTE "Average Number of Independent Voices" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Average Range of Glissandos" REAL
@ATTRIBUTE "Average Rest Fraction Per Voice" REAL
@ATTRIBUTE "Average Time Between Attacks" REAL
@ATTRIBUTE "Average Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Average Variability of Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Brass Prevalence" REAL
@ATTRIBUTE "Chord Duration" REAL
@ATTRIBUTE "Chromatic Motion" REAL
@ATTRIBUTE "Combined Strength of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Complete Rests" REAL
@ATTRIBUTE "Complex Chords" REAL
@ATTRIBUTE "Compound Or Simple Meter" REAL
@ATTRIBUTE "Contrary Motion" REAL
@ATTRIBUTE "Diminished and Augmented Triads" REAL
@ATTRIBUTE "Direction of Melodic Motion" REAL
@ATTRIBUTE "Distance Between Most Prevalent Melodic Intervals" REAL
@ATTRIBUTE "Distance Between Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Dominant Seventh Chords" REAL
@ATTRIBUTE "Dominant Spread" REAL
@ATTRIBUTE Duration REAL
@ATTRIBUTE "Dynamic Range" REAL
@ATTRIBUTE "Electric Guitar Prevalence" REAL
@ATTRIBUTE "Electric Instrument Prevalence" REAL
@ATTRIBUTE "Glissando Prevalence" REAL
@ATTRIBUTE "Harmonicity of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Importance of Bass Register" REAL
@ATTRIBUTE "Importance of High Register" REAL
@ATTRIBUTE "Importance of Loudest Voice" REAL
@ATTRIBUTE "Importance of Middle Register" REAL
@ATTRIBUTE "Initial Tempo" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitch Classes" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitches" REAL
@ATTRIBUTE "Longest Complete Rest" REAL
@ATTRIBUTE "Major or Minor" REAL
@ATTRIBUTE "Maximum Note Duration" REAL
@ATTRIBUTE "Maximum Number of Independent Voices" REAL
@ATTRIBUTE "Mean Melodic Interval" REAL
@ATTRIBUTE "Mean Pitch" REAL
@ATTRIBUTE "Melodic Embellishments" REAL
@ATTRIBUTE "Melodic Large Intervals" REAL
@ATTRIBUTE "Melodic Octaves" REAL
@ATTRIBUTE "Melodic Perfect Fifths" REAL
@ATTRIBUTE "Melodic Perfect Fourths" REAL
@ATTRIBUTE "Melodic Pitch Variety" REAL
@ATTRIBUTE "Melodic Sevenths" REAL
@ATTRIBUTE "Melodic Sixths" REAL
@ATTRIBUTE "Melodic Thirds" REAL
@ATTRIBUTE "Melodic Tritones" REAL
@ATTRIBUTE "Metrical Diversity" REAL
@ATTRIBUTE "Microtone Prevalence" REAL
@ATTRIBUTE "Minimum Note Duration" REAL
@ATTRIBUTE "Minor Major Melodic Third Ratio" REAL
@ATTRIBUTE "Minor Major Triad Ratio" REAL
@ATTRIBUTE "Most Common Melodic Interval" REAL
@ATTRIBUTE "Most Common Pitch" REAL
@ATTRIBUTE "Most Common Pitch Class" REAL
@ATTRIBUTE "Most Common Vertical Interval" REAL
@ATTRIBUTE "Non-Standard Chords" REAL
@ATTRIBUTE "Note Density" REAL
@ATTRIBUTE "Note Density Variability" REAL
@ATTRIBUTE "Number of Common Melodic Intervals" REAL
@ATTRIBUTE "Number of Common Pitches" REAL
@ATTRIBUTE "Number of Moderate Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Pitched Instruments" REAL
@ATTRIBUTE "Number of Relatively Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Unpitched Instruments" REAL
@ATTRIBUTE "Oblique Motion" REAL
@ATTRIBUTE "Orchestral Strings Prevalence" REAL
@ATTRIBUTE "Parallel Fifths" REAL
@ATTRIBUTE "Parallel Motion" REAL
@ATTRIBUTE "Parallel Octaves" REAL
@ATTRIBUTE "Partial Chords" REAL
@ATTRIBUTE "Percussion Instrument Prevalence" REAL
@ATTRIBUTE "Perfect Vertical Intervals" REAL
@ATTRIBUTE "Pitch Class Variety" REAL
@ATTRIBUTE "Pitch Variety" REAL
@ATTRIBUTE Polyrhythms REAL
@ATTRIBUTE "Prevalence Ratio of Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Prevalence of Most Common Melodic Interval" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch Class" REAL
@ATTRIBUTE "Prevalence of Most Common Vertical Interval" REAL
@ATTRIBUTE "Prevalence of Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Quintuple Meter" REAL
@ATTRIBUTE Range REAL
@ATTRIBUTE "Relative Note Density of Highest Line" REAL
@ATTRIBUTE "Relative Note Durations of Lowest Line" REAL
@ATTRIBUTE "Relative Prevalence of Most Common Melodic Intervals" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitch Classes" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitches" REAL
@ATTRIBUTE "Relative Range Isolation of Loudest Voice" REAL
@ATTRIBUTE "Relative Range of Highest Line" REAL
@ATTRIBUTE "Relative Range of Loudest Voice" REAL
@ATTRIBUTE "Relative Size of Melodic Intervals in Lowest Line" REAL
@ATTRIBUTE "Repeated Notes" REAL
@ATTRIBUTE "Rhythmic Looseness" REAL
@ATTRIBUTE "Rhythmic Variability" REAL
@ATTRIBUTE "Saxophone Prevalence" REAL
@ATTRIBUTE "Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Seventh Chords" REAL
@ATTRIBUTE "Similar Motion" REAL
@ATTRIBUTE "Standard Triads" REAL
@ATTRIBUTE "Stepwise Motion" REAL
@ATTRIBUTE "Strength Ratio of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Strength of Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Strength of Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "String Ensemble Prevalence" REAL
@ATTRIBUTE "String Keyboard Prevalence" REAL
@ATTRIBUTE "Strong Tonal Centres" REAL
@ATTRIBUTE "Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Triple Meter" REAL
@ATTRIBUTE "Variability Across Voices of Total Rests Per Voice" REAL
@ATTRIBUTE "Variability of Note Durations" REAL
@ATTRIBUTE "Variability of Note Prevalence of Pitched Instruments" REAL
@ATTRIBUTE "Variability of Note Prevalence of Unpitched Instruments" REAL
@ATTRIBUTE "Variability of Number of Independent Voices" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Variability of Time Between Attacks" REAL
@ATTRIBUTE "Variability of Voice Separation" REAL
@ATTRIBUTE "Variation of Dynamics" REAL
@ATTRIBUTE "Variation of Dynamics In Each Voice" REAL
@ATTRIBUTE "Vertical Dissonance Ratio" REAL
@ATTRIBUTE "Vertical Major Third Prevalence" REAL
@ATTRIBUTE "Vertical Minor Seconds" REAL
@ATTRIBUTE "Vertical Minor Third Prevalence" REAL
@ATTRIBUTE "Vertical Octaves" REAL
@ATTRIBUTE "Vertical Perfect Fifths" REAL
@ATTRIBUTE "Vertical Perfect Fourths" REAL
@ATTRIBUTE "Vertical Sevenths" REAL
@ATTRIBUTE "Vertical Sixths" REAL
@ATTRIBUTE "Vertical Thirds" REAL
@ATTRIBUTE "Vertical Tritones" REAL
@ATTRIBUTE "Vertical Unisons" REAL
@ATTRIBUTE "Vibrato Prevalence" REAL
@ATTRIBUTE "Violin Prevalence" REAL
@ATTRIBUTE "Voice Equality - Dynamics" REAL
@ATTRIBUTE "Voice Equality - Melodic Leaps" REAL
@ATTRIBUTE "Voice Equality - Note Duration" REAL
@ATTRIBUTE "Voice Equality - Number of Notes" REAL
@ATTRIBUTE "Voice Equality - Range" REAL
@ATTRIBUTE "Voice Overlap" REAL
@ATTRIBUTE "Voice Separation" REAL
@ATTRIBUTE "Woodwinds Prevalence" REAL
@ATTRIBUTE genre {rock, classic}
@ATTRIBUTE title STRING

@DATA
0.2972,0.5322,0.3958,15.05,1.628,0.4905,12.61,4.296,3.737,5.245,0.0,0.5775,0.1334,1.92,5.992,0.0,0.1261,0.02902,0.2153,0.01242,0.259,0.0,0.05033,0.00765,0.5228,2.0,4.0,0.01091,6.0,306.5,99.0,0.0,0.252,0.0,1.477,0.2571,0.04137,19.78,0.7016,64.0,5.0,4.0,114.5,0.0,35.08,9.0,8.316,56.58,0.05764,0.2049,0.05632,0.1144,0.1178,3.558,0.02184,0.07328,0.2083,0.01322,0.0,0.0,0.01923,1.048,0.7299,5.0,56.0,3.0,0.0,0.4987,18.59,5.405,5.0,3.0,13.0,7.0,9.0,2.0,1.0,0.65,0.0,0.002988,0.03555,0.008179,0.1593,0.08664,0.4804,12.0,58.0,0.4444,0.438,0.1178,0.1231,0.1863,0.2755,0.1207,0.0,73.0,0.1368,0.8088,0.9707,0.8936,0.8734,0.04348,0.6575,0.8219,1.65,0.1034,0.5556,0.0193,0.0,4.0,65.0,0.07105,0.2641,0.271,0.08649,1.087,0.1032,0.1121,0.0,0.5121,2.0,44.0,0.0,108.1,1.352,736.6,0.0,1.234,1.618,2.08,0.1431,3.105,15.52,10.35,0.2534,0.7225,0.02856,0.7373,0.1363,0.1141,0.09075,0.07156,0.0976,0.2199,0.02506,0.1392,0.0,0.0,14.28,4.77,108.1,674.5,15.67,0.9986,3.25,0.0522,rock,1030.mid
0.0,0.4607,0.3564,20.35,2.228,0.3941,5.186,2.684,3.095,5.37,0.0,0.6437,0.198,1.639,4.709,0.0,0.1598,0.05013,0.5072,0.06496,0.09178,0.0,0.03242,0.0002957,0.3377,7.0,5.0,0.0017,3.0,194.8,78.0,0.0718,0.2219,0.0,1.982,0.4477,0.06528,24.5,0.487,110.0,7.0,3.0,29.01,0.0,8.502,5.0,8.462,53.78,0.01973,0.185,0.07606,0.102,0.07692,3.017,0.05013,0.14,0.09162,0.003457,0.0,0.0,0.005631,1.356,0.1921,0.0,61.0,1.0,0.0,0.2389,15.94,4.464,2.0,0.0,7.0,6.0,2.0,2.0,10.0,0.6012,0.0,0.007951,0.1284,0.03486,0.02499,0.2668,0.5224,12.0,49.0,1.0,0.6184,0.1374,0.08425,0.1892,0.2455,0.1518,0.0,49.0,0.1667,2.202,0.7421,0.6946,0.9476,0.0,0.8776,0.9184,0.0,0.1374,0.0,0.03074,0.0,5.0,111.0,0.2038,0.2379,0.5324,0.1374,1.291,0.2214,0.2857,0.0553,0.4356,3.0,56.0,0.0,61.52,0.7217,484.1,78.43,1.027,1.125,2.665,0.1931,8.204,16.57,6.331,0.1346,0.7358,0.0003263,0.7031,0.18,0.1251,0.1518,0.06632,0.1557,0.2032,0.0002625,0.06548,0.0,0.0,19.48,3.777,61.52,473.1,15.54,0.9906,5.4,0.0,rock,1031.mid
0.1125,0.5831,0.5571,12.62,2.08,0.2332,5.242,5.03,3.243,5.728,0.0,0.5853,0.2261,0.8208,1.338,0.09853,0.1081,0.0202,0.4253,0.0845,0.08166,0.0,0.1196,0.0,0.4453,2.0,7.0,0.0,3.0,160.9,106.0,0.0,0.37,0.0,1.985,0.1451,0.2662,27.9,0.5886,135.0,7.0,5.0,39.35,0.0,8.785,10.0,5.427,64.07,0.03339,0.0418,0.08568,0.1693,0.1724,2.358,0.008708,0.07524,0.1846,0.002786,0.0,0.0,0.006944,1.704,0.09296,5.0,71.0,4.0,0.0,0.167,41.74,17.52,5.0,6.0,5.0,9.0,5.0,5.0,9.0,0.419,0.0,0.001663,0.05653,0.02358,0.01097,0.1715,0.5865,9.0,32.0,0.4,0.5695,0.1724,0.124,0.281,0.3048,0.1736,0.0,62.0,0.1428,1.944,0.9818,0.7119,0.9621,1.0,0.1935,0.2258,0.9756,0.1153,0.0,0.0346,0.04013,7.0,135.0,0.215,0.4049,0.607,0.1442,1.029,0.2096,0.2157,0.02321,0.1686,2.0,68.0,0.0,50.82,0.4759,576.5,183.2,1.868,0.9716,1.796,0.05825,8.023,23.99,3.861,0.05791,0.8959,0.005213,0.8139,0.1884,0.1736,0.1082,0.0258,0.1059,0.2528,0.0005199,0.1164,0.0,0.0,26.11,2.283,50.82,520.2,6.46,0.945,5.111,0.0,rock,1032.mid
0.2747,0.6746,0.0201,43.35,6.689,0.2416,0.06214,3.286,2.893,4.535,0.0,0.4253,0.2392,0.4618,0.4107,0.08524,0.1507,0.04018,0.3981,0.1337,0.02496,0.0,0.1041,0.002171,0.1247,7.0,7.0,0.002171,6.0,187.9,75.0,0.0,0.0,0.00126,2.0,0.4066,0.00189,9.5,0.5915,120.0,7.0,5.0,5.998,0.0,2.917,5.0,5.931,56.38,0.01132,0.0249,0.07018,0.3763,0.02773,2.185,0.02151,0.142,0.08149,0.005659,0.0,0.00126,0.05208,1.118,0.2534,7.0,64.0,4.0,0.0,0.1655,23.15,5.756,4.0,1.0,5.0,3.0,5.0,5.0,4.0,0.4513,0.0,0.01736,0.1575,0.06542,0.1931,0.2666,0.5937,8.0,26.0,0.4,0.6809,0.3763,0.1373,0.2252,0.2791,0.1901,0.0,43.0,0.08063,0.6631,0.2932,0.8434,0.6261,0.0,0.3953,0.3953,0.0,0.1104,0.0,0.0342,0.0,7.0,120.0,0.08032,0.287,0.5611,0.1398,1.002,0.1988,0.1993,0.0,0.0,1.0,60.0,0.0,13.82,0.2985,634.2,285.7,1.466,0.8037,1.636,0.07051,5.859,13.67,10.53,0.06892,0.6345,0.003775,0.6758,0.2024,0.1901,0.1245,0.02763,0.1145,0.2274,0.002963,0.07671,0.0,0.0,6.025,3.0,13.82,427.3,5.852,0.9857,5.333,0.0,rock,1033.mid
0.0,0.5602,0.001101,14.47,2.854,0.3755,0.02919,4.159,3.017,4.682,0.0,0.3094,0.1758,0.8978,1.163,0.0,0.3962,0.02846,0.3522,0.022,0.01309,0.0,0.05348,0.0,0.2924,5.0,7.0,0.1385,4.0,179.3,58.0,0.4309,0.5124,0.0,2.966,0.452,0.005201,48.2,0.5428,175.0,7.0,7.0,132.2,0.0,2.057,5.0,4.268,54.31,0.02588,0.02683,0.004878,0.1748,0.09837,3.248,0.03577,0.06667,0.1846,0.002439,0.0,0.0,0.08571,1.735,0.02703,2.0,59.0,11.0,0.0,0.1887,20.29,4.622,5.0,2.0,7.0,5.0,7.0,7.0,8.0,0.7674,0.0,0.006219,0.09577,0.05597,0.1156,0.4177,0.5203,8.0,33.0,0.4286,0.788,0.2171,0.1102,0.2407,0.2534,0.1997,0.0,53.0,0.1891,2.163,0.8052,0.7937,0.8712,0.0,0.09434,0.4528,1.5,0.1602,0.0,0.02978,0.0,7.0,175.0,0.1985,0.08333,0.4973,0.2455,1.277,0.1547,0.1976,0.0,0.0,2.0,59.0,1.0,65.27,0.3756,346.6,326.4,0.9472,0.9321,1.724,0.03232,8.679,23.53,0.9359,0.08783,0.7634,0.01112,0.7722,0.1697,0.1997,0.06713,0.02458,0.08089,0.3181,0.01474,0.08376,0.0,0.0,21.33,1.871,65.27,543.6,11.28,0.9857,11.0,0.0,rock,1034.mid
0.0,0.459,0.0158,7.348,1.849,0.5464,0.8744,5.238,3.497,5.1,0.0,0.5287,0.2086,1.354,3.573,0.008317,0.3284,0.1131,0.3926,0.01673,0.1187,0.0,0.06957,0.0,0.5189,2.0,7.0,0.0003072,6.0,251.5,67.0,0.0,0.2756,0.0,1.5,0.2639,0.1417,22.2,0.5944,82.0,9.0,3.0,103.7,0.0,8.128,8.0,3.288,57.99,0.02357,0.00825,0.01886,0.06187,0.1609,3.632,0.01886,0.04596,0.1697,0.001768,0.0,0.0,0.0122,2.0,0.7945,2.0,62.0,11.0,0.0,0.4337,14.37,3.74,5.0,3.0,7.0,10.0,4.0,4.0,16.0,0.6377,0.0,0.005598,0.05158,0.006797,0.09317,0.4012,0.4977,10.0,57.0,0.5,0.7442,0.2115,0.1139,0.1704,0.2245,0.1671,0.0,86.0,0.4167,1.136,0.8942,0.9728,0.9553,0.9855,0.5,0.1628,0.9677,0.1892,0.0,0.03035,0.008317,7.0,81.0,0.2052,0.2411,0.2679,0.3247,1.016,0.1948,0.1979,0.05323,0.2617,2.0,54.0,0.0,89.22,0.5493,201.6,220.1,1.408,0.9407,1.595,0.1057,8.382,11.24,2.234,0.2122,0.6714,0.01619,0.7045,0.1494,0.1671,0.1062,0.0804,0.09374,0.2335,0.002001,0.07514,0.0,0.0,15.43,1.595,89.22,417.6,9.942,0.9909,6.333,0.0,rock,1035.mid
0.0,0.5777,0.3915,12.14,2.323,0.4398,6.73,4.732,4.091,8.364,0.0,0.6681,0.0998,2.982,6.867,0.01175,0.1452,0.02301,0.1518,0.01012,0.316,0.0,0.02785,0.0001007,0.3847,2.0,5.0,0.01419,6.0,202.9,109.0,0.0,0.1256,0.0,1.5,0.3411,0.2016,32.31,0.4574,126.0,5.0,26.0,118.1,0.0,22.86,9.0,4.352,57.62,0.01013,0.07135,0.04085,0.08285,0.06041,3.564,0.03107,0.01611,0.1864,0.003452,0.0,0.0,0.00496,13.73,0.7171,2.0,64.0,4.0,0.0,0.5179,24.44,11.35,3.0,0.0,14.0,12.0,10.0,0.0,15.0,0.5216,0.0,0.007751,0.1144,0.05009,0.03231,0.4584,0.47,11.0,56.0,0.4,0.7257,0.2532,0.0718,0.2188,0.1989,0.1444,0.0,79.0,0.4132,0.8056,0.9136,0.959,0.8854,0.0,0.3038,0.1899,1.539,0.2313,0.0,0.01391,0.01175,5.0,63.0,0.2374,0.3362,0.2124,0.2762,1.067,0.07345,0.0784,0.1562,0.1418,1.0,42.0,0.0,72.02,0.8125,248.1,289.1,1.242,1.111,2.565,0.06554,4.122,27.03,5.97,0.1893,0.9295,0.009612,0.9338,0.166,0.1267,0.1444,0.05956,0.1679,0.2029,0.00891,0.03293,0.0,0.0,28.95,5.161,72.02,598.2,15.08,0.9982,4.083,0.06867,rock,1036.mid
0.0,0.6254,0.346,10.76,2.207,0.206,11.6,3.163,2.935,4.423,48.53,0.8108,0.08457,1.308,3.325,0.1126,0.06202,0.03119,0.2465,0.05569,0.08922,0.0,0.08325,2.486e-05,0.4942,2.0,7.0,0.01079,6.0,208.1,90.0,0.2784,0.3861,0.01156,1.195,0.1737,0.1968,40.07,0.6295,120.0,2.0,3.0,27.07,0.0,3.488,7.0,3.794,62.21,0.006207,0.04102,0.04949,0.03085,0.1268,3.533,0.01966,0.0139,0.2756,0.003729,0.0,0.0002569,0.0,1.058,0.5257,0.0,69.0,9.0,0.0,0.2862,27.11,15.24,5.0,2.0,10.0,15.0,9.0,5.0,14.0,0.5349,0.04167,0.00892,0.06359,0.01619,0.1827,0.3098,0.4798,9.0,42.0,0.1111,0.7738,0.242,0.1133,0.2228,0.2155,0.1668,0.0,70.0,0.2891,1.477,0.6849,0.7912,0.8163,0.0,0.7286,0.1,1.415,0.242,0.0,0.02133,0.00532,7.0,41.0,0.1227,0.3183,0.4084,0.1969,1.018,0.1221,0.1244,0.07058,0.009754,2.0,49.0,0.0,49.56,0.2746,402.3,204.8,1.32,1.184,2.196,0.0959,4.475,21.9,10.82,0.1342,0.7066,0.01162,0.6821,0.1854,0.1668,0.09748,0.04404,0.1177,0.2842,0.004457,0.03014,0.0,0.0,17.24,2.167,49.56,537.9,16.71,0.823,3.214,0.0,rock,1037.mid
0.0,0.5,0.1129,12.42,2.074,0.3378,8.775,5.497,3.176,5.514,37.0,0.3339,0.121,0.6759,1.009,0.0,0.1114,0.1006,0.2512,0.02685,0.06554,1.0,0.09099,0.02875,0.5058,2.0,7.0,0.04524,3.0,179.0,125.0,0.0,0.0,0.0002884,1.319,0.1883,0.09028,25.86,0.7214,93.0,9.0,3.0,44.18,0.0,6.828,8.0,5.255,60.74,0.04313,0.09356,0.04728,0.07847,0.07394,3.095,0.0332,0.08048,0.1766,0.02465,0.0,0.0,0.0,1.25,0.8012,2.0,57.0,0.0,0.0,0.4004,24.35,8.774,4.0,2.0,13.0,1.0,4.0,2.0,18.0,0.5182,0.0,0.001389,0.04677,0.01737,0.1318,0.2046,0.508,12.0,51.0,0.5,0.4529,0.1605,0.09403,0.1921,0.2964,0.1342,0.0,65.0,0.1393,3.221,0.815,0.985,0.9908,0.9278,0.6923,0.2308,0.5185,0.1308,0.75,0.01696,0.0,7.0,62.0,0.1371,0.3441,0.3307,0.2611,1.312,0.1086,0.1425,0.0,0.7954,2.0,47.0,0.0,27.05,0.585,0.0,97.21,1.682,0.9356,1.993,0.1289,6.772,19.6,17.14,0.1719,0.6831,0.01699,0.6853,0.2095,0.1342,0.0773,0.05395,0.11,0.2353,0.02003,0.08697,0.0,0.0,13.48,2.34,27.05,531.0,16.45,0.9617,6.667,0.0,rock,1038.mid
0.0,0.5996,0.4852,11.18,2.058,0.3184,13.88,3.696,3.583,6.487,47.79,0.5612,0.1687,0.9439,2.514,0.0,0.1586,0.01936,0.3649,0.04569,0.1717,0.0,0.04768,0.0,0.485,2.0,7.0,0.000763,5.0,234.2,78.0,0.02066,0.5747,0.007159,2.48,0.2113,0.02962,18.57,0.7591,123.0,10.0,3.0,87.99,0.0,6.478,7.0,3.555,59.02,0.09416,0.04636,0.027,0.04636,0.1421,2.534,0.02292,0.04279,0.137,0.00917,0.0,0.0007406,0.002016,6.27,0.4413,0.0,63.0,0.0,0.0,0.4996,26.69,9.693,4.0,2.0,10.0,7.0,5.0,5.0,6.0,0.5689,0.0,0.006726,0.07082,0.01424,0.03379,0.3513,0.5416,10.0,37.0,0.4,0.6259,0.354,0.1316,0.2713,0.2441,0.1528,0.0,54.0,0.1227,1.743,0.4317,0.6706,0.9887,1.0,0.3333,0.1667,0.7368,0.354,0.0,0.03055,0.0,7.0,50.0,0.2144,0.3126,0.2522,0.1722,1.027,0.18,0.1849,0.0,0.1717,2.0,124.0,0.0,65.71,0.5238,572.7,397.4,1.416,1.15,2.396,0.119,8.548,17.48,12.89,0.1688,0.7582,0.006797,0.8328,0.1767,0.1528,0.1448,0.07359,0.09818,0.2158,0.001478,0.0673,0.0002469,0.0,9.736,1.38,65.71,779.2,9.974,0.9499,6.333,0.0,rock,1039.mid
0.0,0.5297,0.4542,6.06,1.942,0.5278,5.215,2.661,3.493,4.436,0.0,0.484,0.2336,1.046,1.621,0.0,0.2082,0.07714,0.3665,0.02926,0.06954,0.0,0.05294,0.003431,0.4531,2.0,7.0,0.01096,6.0,265.9,105.0,0.0,0.2916,0.0,2.0,0.5197,0.07587,60.25,0.4044,100.0,2.0,2.0,49.79,0.0,4.785,4.0,3.275,48.59,0.02043,0.01487,0.03903,0.06041,0.05576,3.773,0.03346,0.03439,0.1784,0.003717,0.0,0.0,0.015,3.8,0.9802,2.0,33.0,9.0,7.0,0.2883,8.864,2.142,3.0,2.0,7.0,4.0,5.0,5.0,8.0,0.5329,0.0,0.007958,0.03426,0.002076,0.003234,0.4389,0.4657,12.0,44.0,0.6,0.7437,0.2862,0.1123,0.2049,0.2053,0.1527,0.0,56.0,0.2185,0.5934,0.7565,0.8,0.8919,0.2746,0.3393,0.3393,0.6154,0.2165,0.0,0.02514,0.0,0.0,100.0,0.2187,0.3799,0.4898,0.3634,1.071,0.1769,0.1896,0.1039,0.0,2.0,50.0,0.0,109.8,0.8324,271.0,155.2,0.7196,0.71,0.8837,0.2368,13.08,23.1,5.287,0.1735,0.7594,0.01407,0.8333,0.1318,0.2053,0.1078,0.06321,0.115,0.2714,0.006137,0.02091,0.0,0.0,31.33,2.5,109.8,391.8,3.916,0.7714,13.0,0.01533,rock,1040.mid
0.0,0.6042,0.6458,10.54,2.083,0.2836,0.221,3.364,3.218,4.608,0.0,0.597,0.09119,0.9797,3.535,0.04279,0.1183,0.1042,0.196,0.05899,0.07928,0.0,0.04125,0.0008461,0.4931,2.0,7.0,0.0008821,5.0,224.9,125.0,0.06585,0.1927,0.003152,1.302,0.3931,0.3237,28.86,0.2832,169.0,5.0,38.0,12.69,0.0,5.68,6.0,3.328,58.91,0.0003908,0.03211,0.04474,0.05053,0.1074,3.825,0.01526,0.03421,0.1342,0.006316,0.0,0.002701,0.003698,0.8478,0.6804,0.0,38.0,4.0,0.0,0.1975,22.85,9.111,4.0,0.0,9.0,7.0,8.0,0.0,7.0,0.5808,0.0,0.003344,0.0498,0.01932,0.07455,0.566,0.5159,9.0,45.0,0.5,0.6124,0.35,0.07699,0.1855,0.2424,0.1484,0.0,70.0,0.2616,0.6139,0.3459,0.9102,0.7836,0.1079,0.3429,0.4143,0.0,0.35,0.625,0.01967,0.0,7.0,43.0,0.1005,0.3281,0.6275,0.2253,1.009,0.09753,0.09845,0.0635,0.05784,3.0,56.0,0.0,59.35,0.6036,175.8,409.1,1.296,0.822,1.405,0.08768,6.229,23.78,10.96,0.09023,0.8021,0.007708,0.7555,0.1733,0.1484,0.1251,0.03105,0.1306,0.2707,0.004481,0.0691,0.0,0.0,21.58,2.225,59.35,926.5,13.02,0.9863,8.0,0.0,rock,1041.mid
0.0,0.7887,0.6809,10.16,1.882,0.3525,3.528,7.067,3.012,5.382,41.92,0.5703,0.08923,1.721,3.495,0.008725,0.1307,0.03165,0.1647,0.02373,0.02627,0.0,0.06149,0.01175,0.3826,7.0,7.0,0.008669,6.0,294.7,127.0,0.05003,0.4396,0.001821,1.5,0.5944,0.1012,35.6,0.3043,132.0,5.0,12.0,99.9,0.0,12.73,15.0,2.305,51.05,0.00994,0.01698,0.01786,0.07639,0.05977,2.316,0.01662,0.03395,0.08081,0.003537,0.0,0.0001518,0.000947,1.022,0.929,0.0,45.0,9.0,0.0,0.3083,30.8,17.26,1.0,2.0,11.0,18.0,11.0,0.0,9.0,0.5536,0.0,0.006806,0.1077,0.04553,0.1053,0.2724,0.5919,10.0,37.0,0.4545,0.4223,0.5956,0.1063,0.2706,0.3603,0.1521,0.0,59.0,0.1685,0.3519,0.1283,0.5446,0.9171,0.0,0.2881,0.4746,0.0,0.5956,0.0,0.01845,0.003645,7.0,66.0,0.1426,0.2772,0.4439,0.0985,1.008,0.08206,0.08268,0.1957,0.06428,2.0,44.0,0.0,78.43,0.7495,591.3,522.3,2.878,0.9633,2.017,0.1308,4.594,24.36,13.98,0.09502,0.6662,0.005597,0.6464,0.2193,0.1521,0.07947,0.02574,0.1034,0.218,0.01304,0.141,0.0003036,0.0,18.65,2.344,78.43,764.5,13.74,0.9577,2.786,0.0,rock,1042.mid
