@RELATION ./Datasets/TEMP/jazz-rock.arff

@ATTRIBUTE "Acoustic Guitar Prevalence" REAL
@ATTRIBUTE "Amount of Arpeggiation" REAL
@ATTRIBUTE "Amount of Staccato" REAL
@ATTRIBUTE "Average Interval Spanned by Melodic Arcs" REAL
@ATTRIBUTE "Average Length of Melodic Arcs" REAL
@ATTRIBUTE "Average Note Duration" REAL
@ATTRIBUTE "Average Note to Note Change in Dynamics" REAL
@ATTRIBUTE "Average Number of Independent Voices" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Average Range of Glissandos" REAL
@ATTRIBUTE "Average Rest Fraction Per Voice" REAL
@ATTRIBUTE "Average Time Between Attacks" REAL
@ATTRIBUTE "Average Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Average Variability of Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Brass Prevalence" REAL
@ATTRIBUTE "Chord Duration" REAL
@ATTRIBUTE "Chromatic Motion" REAL
@ATTRIBUTE "Combined Strength of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Complete Rests" REAL
@ATTRIBUTE "Complex Chords" REAL
@ATTRIBUTE "Compound Or Simple Meter" REAL
@ATTRIBUTE "Contrary Motion" REAL
@ATTRIBUTE "Diminished and Augmented Triads" REAL
@ATTRIBUTE "Direction of Melodic Motion" REAL
@ATTRIBUTE "Distance Between Most Prevalent Melodic Intervals" REAL
@ATTRIBUTE "Distance Between Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Dominant Seventh Chords" REAL
@ATTRIBUTE "Dominant Spread" REAL
@ATTRIBUTE Duration REAL
@ATTRIBUTE "Dynamic Range" REAL
@ATTRIBUTE "Electric Guitar Prevalence" REAL
@ATTRIBUTE "Electric Instrument Prevalence" REAL
@ATTRIBUTE "Glissando Prevalence" REAL
@ATTRIBUTE "Harmonicity of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Importance of Bass Register" REAL
@ATTRIBUTE "Importance of High Register" REAL
@ATTRIBUTE "Importance of Loudest Voice" REAL
@ATTRIBUTE "Importance of Middle Register" REAL
@ATTRIBUTE "Initial Tempo" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitch Classes" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitches" REAL
@ATTRIBUTE "Longest Complete Rest" REAL
@ATTRIBUTE "Major or Minor" REAL
@ATTRIBUTE "Maximum Note Duration" REAL
@ATTRIBUTE "Maximum Number of Independent Voices" REAL
@ATTRIBUTE "Mean Melodic Interval" REAL
@ATTRIBUTE "Mean Pitch" REAL
@ATTRIBUTE "Melodic Embellishments" REAL
@ATTRIBUTE "Melodic Large Intervals" REAL
@ATTRIBUTE "Melodic Octaves" REAL
@ATTRIBUTE "Melodic Perfect Fifths" REAL
@ATTRIBUTE "Melodic Perfect Fourths" REAL
@ATTRIBUTE "Melodic Pitch Variety" REAL
@ATTRIBUTE "Melodic Sevenths" REAL
@ATTRIBUTE "Melodic Sixths" REAL
@ATTRIBUTE "Melodic Thirds" REAL
@ATTRIBUTE "Melodic Tritones" REAL
@ATTRIBUTE "Metrical Diversity" REAL
@ATTRIBUTE "Microtone Prevalence" REAL
@ATTRIBUTE "Minimum Note Duration" REAL
@ATTRIBUTE "Minor Major Melodic Third Ratio" REAL
@ATTRIBUTE "Minor Major Triad Ratio" REAL
@ATTRIBUTE "Most Common Melodic Interval" REAL
@ATTRIBUTE "Most Common Pitch" REAL
@ATTRIBUTE "Most Common Pitch Class" REAL
@ATTRIBUTE "Most Common Vertical Interval" REAL
@ATTRIBUTE "Non-Standard Chords" REAL
@ATTRIBUTE "Note Density" REAL
@ATTRIBUTE "Note Density Variability" REAL
@ATTRIBUTE "Number of Common Melodic Intervals" REAL
@ATTRIBUTE "Number of Common Pitches" REAL
@ATTRIBUTE "Number of Moderate Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Pitched Instruments" REAL
@ATTRIBUTE "Number of Relatively Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Unpitched Instruments" REAL
@ATTRIBUTE "Oblique Motion" REAL
@ATTRIBUTE "Orchestral Strings Prevalence" REAL
@ATTRIBUTE "Parallel Fifths" REAL
@ATTRIBUTE "Parallel Motion" REAL
@ATTRIBUTE "Parallel Octaves" REAL
@ATTRIBUTE "Partial Chords" REAL
@ATTRIBUTE "Percussion Instrument Prevalence" REAL
@ATTRIBUTE "Perfect Vertical Intervals" REAL
@ATTRIBUTE "Pitch Class Variety" REAL
@ATTRIBUTE "Pitch Variety" REAL
@ATTRIBUTE Polyrhythms REAL
@ATTRIBUTE "Prevalence Ratio of Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Prevalence of Most Common Melodic Interval" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch Class" REAL
@ATTRIBUTE "Prevalence of Most Common Vertical Interval" REAL
@ATTRIBUTE "Prevalence of Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Quintuple Meter" REAL
@ATTRIBUTE Range REAL
@ATTRIBUTE "Relative Note Density of Highest Line" REAL
@ATTRIBUTE "Relative Note Durations of Lowest Line" REAL
@ATTRIBUTE "Relative Prevalence of Most Common Melodic Intervals" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitch Classes" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitches" REAL
@ATTRIBUTE "Relative Range Isolation of Loudest Voice" REAL
@ATTRIBUTE "Relative Range of Highest Line" REAL
@ATTRIBUTE "Relative Range of Loudest Voice" REAL
@ATTRIBUTE "Relative Size of Melodic Intervals in Lowest Line" REAL
@ATTRIBUTE "Repeated Notes" REAL
@ATTRIBUTE "Rhythmic Looseness" REAL
@ATTRIBUTE "Rhythmic Variability" REAL
@ATTRIBUTE "Saxophone Prevalence" REAL
@ATTRIBUTE "Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Seventh Chords" REAL
@ATTRIBUTE "Similar Motion" REAL
@ATTRIBUTE "Standard Triads" REAL
@ATTRIBUTE "Stepwise Motion" REAL
@ATTRIBUTE "Strength Ratio of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Strength of Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Strength of Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "String Ensemble Prevalence" REAL
@ATTRIBUTE "String Keyboard Prevalence" REAL
@ATTRIBUTE "Strong Tonal Centres" REAL
@ATTRIBUTE "Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Triple Meter" REAL
@ATTRIBUTE "Variability Across Voices of Total Rests Per Voice" REAL
@ATTRIBUTE "Variability of Note Durations" REAL
@ATTRIBUTE "Variability of Note Prevalence of Pitched Instruments" REAL
@ATTRIBUTE "Variability of Note Prevalence of Unpitched Instruments" REAL
@ATTRIBUTE "Variability of Number of Independent Voices" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Variability of Time Between Attacks" REAL
@ATTRIBUTE "Variability of Voice Separation" REAL
@ATTRIBUTE "Variation of Dynamics" REAL
@ATTRIBUTE "Variation of Dynamics In Each Voice" REAL
@ATTRIBUTE "Vertical Dissonance Ratio" REAL
@ATTRIBUTE "Vertical Major Third Prevalence" REAL
@ATTRIBUTE "Vertical Minor Seconds" REAL
@ATTRIBUTE "Vertical Minor Third Prevalence" REAL
@ATTRIBUTE "Vertical Octaves" REAL
@ATTRIBUTE "Vertical Perfect Fifths" REAL
@ATTRIBUTE "Vertical Perfect Fourths" REAL
@ATTRIBUTE "Vertical Sevenths" REAL
@ATTRIBUTE "Vertical Sixths" REAL
@ATTRIBUTE "Vertical Thirds" REAL
@ATTRIBUTE "Vertical Tritones" REAL
@ATTRIBUTE "Vertical Unisons" REAL
@ATTRIBUTE "Vibrato Prevalence" REAL
@ATTRIBUTE "Violin Prevalence" REAL
@ATTRIBUTE "Voice Equality - Dynamics" REAL
@ATTRIBUTE "Voice Equality - Melodic Leaps" REAL
@ATTRIBUTE "Voice Equality - Note Duration" REAL
@ATTRIBUTE "Voice Equality - Number of Notes" REAL
@ATTRIBUTE "Voice Equality - Range" REAL
@ATTRIBUTE "Voice Overlap" REAL
@ATTRIBUTE "Voice Separation" REAL
@ATTRIBUTE "Woodwinds Prevalence" REAL
@ATTRIBUTE genre {jazz, rock}
@ATTRIBUTE title STRING

@DATA
0.0,0.5398,0.01391,6.338,1.74,0.7439,12.96,4.184,3.25,4.705,41.53,0.5867,0.1931,1.567,3.893,0.0,0.238,0.0731,0.3846,0.02053,0.1027,0.0,0.03208,7.454e-05,0.5242,2.0,7.0,0.009885,5.0,250.9,111.0,0.04092,0.2805,0.01301,1.48,0.2507,0.1637,21.78,0.5856,148.0,9.0,4.0,58.49,0.0,10.86,6.0,3.138,58.69,0.02304,0.01312,0.001874,0.09372,0.06186,3.472,0.005623,0.01874,0.2868,0.01593,0.0,0.00137,0.003378,1.054,0.9034,2.0,62.0,11.0,0.0,0.2989,10.07,3.891,5.0,2.0,8.0,7.0,3.0,3.0,15.0,0.7129,0.0,0.005,0.02792,0.00375,0.1061,0.4199,0.4952,11.0,39.0,0.6667,0.8532,0.2821,0.1301,0.224,0.2262,0.193,0.0,60.0,0.5116,1.112,0.5216,0.8991,0.9211,0.0,0.1167,0.4833,1.333,0.1471,0.0,0.02488,0.0,7.0,50.0,0.1796,0.2271,0.4155,0.3552,1.207,0.1742,0.2103,0.0,0.1839,2.0,74.0,0.0,77.62,1.015,149.5,150.7,1.293,1.059,1.836,0.1664,9.598,22.66,14.89,0.1484,0.8126,0.01987,0.7459,0.144,0.193,0.07597,0.04711,0.08063,0.295,0.01436,0.0822,0.0006849,0.0,18.97,1.0,77.62,316.3,7.53,0.7,6.125,0.0,rock,1062.mid
0.2239,0.4724,0.03819,8.793,1.729,0.7565,6.772,4.363,3.803,6.474,0.0,0.5839,0.1178,0.9399,2.955,0.0,0.1501,0.06858,0.214,0.03965,0.2587,0.0,0.04245,0.0001681,0.5146,1.0,7.0,0.03047,6.0,181.2,93.0,0.0,0.06062,0.004929,1.341,0.2502,0.1004,32.22,0.6494,89.0,7.0,2.0,56.99,0.0,8.803,8.0,4.557,58.98,0.00716,0.05528,0.01679,0.06508,0.126,5.078,0.02659,0.06718,0.2358,0.009097,0.0,0.004929,0.0,1.34,0.739,2.0,55.0,2.0,0.0,0.6053,11.57,9.622,5.0,0.0,17.0,8.0,3.0,1.0,10.0,0.5461,0.03771,0.005969,0.06699,0.02211,0.05475,0.2253,0.475,9.0,36.0,0.6667,0.663,0.219,0.07825,0.1929,0.2182,0.1447,0.0,81.0,0.4048,0.0,0.6166,0.7923,1.0,0.0,0.1235,0.1728,0.72,0.1106,2.0,0.01545,0.0,7.0,59.0,0.1545,0.3445,0.1855,0.2876,1.387,0.08966,0.1244,0.03866,0.242,1.0,44.0,0.0,45.43,0.8917,184.0,72.71,2.095,0.9706,2.239,0.1995,12.62,15.93,7.351,0.2232,0.8354,0.01115,0.7673,0.1547,0.1447,0.1121,0.06277,0.1161,0.2264,0.008017,0.06352,0.0,0.0,22.75,2.048,39.14,197.0,10.23,0.9742,9.125,0.0,rock,1063.mid
0.122,0.6038,0.07737,13.6,1.746,0.6453,8.0,4.109,3.703,6.787,0.0,0.4396,0.112,0.5984,0.8608,0.0,0.1643,0.01981,0.2599,0.03758,0.1681,0.0,0.05386,0.0004868,0.5255,2.0,7.0,0.02852,5.0,195.0,60.0,0.1724,0.3321,0.002704,1.467,0.237,0.05183,15.83,0.7111,65.0,3.0,3.0,36.27,0.0,3.716,7.0,6.679,58.4,0.03347,0.1489,0.0607,0.0901,0.07284,3.66,0.03642,0.05879,0.2345,0.001917,1.0,0.002704,0.02985,1.062,0.479,0.0,64.0,7.0,0.0,0.2574,14.25,8.547,5.0,2.0,11.0,5.0,4.0,2.0,15.0,0.4983,0.0,0.01248,0.06481,0.01813,0.03533,0.2015,0.5113,10.0,39.0,0.25,0.6146,0.1489,0.1073,0.2177,0.2526,0.1553,0.0,53.0,0.1839,2.162,0.8541,0.8716,0.8697,0.0,0.2453,0.2453,0.4138,0.1489,2.25,0.01815,0.0,7.0,66.0,0.3111,0.383,0.3962,0.147,1.054,0.1266,0.1334,0.0,0.452,2.0,45.0,0.0,47.43,0.5569,310.6,44.04,1.437,0.9978,2.056,0.1788,9.203,10.76,7.944,0.1216,0.9253,0.008356,0.935,0.1839,0.1553,0.1035,0.05014,0.1176,0.2627,0.006111,0.06869,0.0,0.0,8.344,3.92,47.43,278.8,11.13,0.9518,7.2,0.0,rock,1064.mid
0.5295,0.5102,0.01489,7.224,3.449,0.4374,2.405,4.309,3.143,4.505,0.0,0.5374,0.2576,2.943,6.03,0.0,0.1647,0.07049,0.3436,0.03051,0.072,0.0,0.1243,0.0,0.1953,7.0,5.0,0.004704,3.0,119.1,117.0,0.0,0.0,0.0,1.975,0.1205,0.1781,32.25,0.7014,156.0,5.0,5.0,6.113,0.0,3.153,7.0,4.357,62.12,0.0,0.0,0.01792,0.1673,0.1016,2.856,0.01792,0.1768,0.1147,0.01195,0.0,0.0,0.04379,3.174,0.5914,0.0,62.0,2.0,0.0,0.1106,15.81,4.938,5.0,4.0,7.0,6.0,7.0,7.0,10.0,0.6786,0.0,0.00112,0.03583,0.00224,0.07523,0.2148,0.5182,8.0,27.0,0.4286,0.547,0.1924,0.1286,0.26,0.2522,0.1379,0.0,44.0,0.4225,2.131,0.8696,0.7995,0.9526,0.0,0.02273,0.02273,0.3333,0.1924,0.0,0.02982,0.0,5.0,79.0,0.1923,0.1613,0.6219,0.1995,1.025,0.1697,0.1739,0.0,0.0,2.0,40.0,0.0,38.26,0.3661,373.4,73.67,1.671,0.8887,1.414,0.0999,6.969,17.76,2.841,0.07937,0.7852,0.007417,0.7553,0.1696,0.128,0.1379,0.04067,0.1457,0.2625,0.003228,0.08257,0.0,0.0,18.85,2.563,38.26,255.4,5.365,0.9537,5.286,0.1563,rock,1065.mid
0.4864,0.5565,0.3409,6.902,1.637,0.3091,4.133,3.343,3.229,4.8,34.59,0.5484,0.1235,0.6418,2.354,0.0,0.092,0.06804,0.2884,0.04772,0.08451,0.0,0.04862,0.0001189,0.5319,2.0,3.0,0.02998,5.0,267.3,93.0,0.02589,0.2514,0.004554,1.489,0.1792,0.01929,28.83,0.8015,72.0,9.0,9.0,103.2,0.0,5.221,7.0,3.223,60.44,0.02628,0.002094,0.006281,0.05652,0.1274,2.853,0.007676,0.08548,0.2453,0.003489,1.0,0.001339,0.006944,1.137,2.328,0.0,69.0,9.0,0.0,0.2045,18.95,10.65,5.0,4.0,9.0,4.0,6.0,6.0,6.0,0.4343,0.0,0.007645,0.07309,0.02202,0.08587,0.2623,0.5021,8.0,29.0,0.3333,0.6083,0.239,0.1345,0.3067,0.2409,0.1465,0.0,45.0,0.1141,1.452,0.6642,0.6611,0.9661,0.0602,0.1556,0.4222,0.5,0.239,0.0,0.02447,0.0,3.0,47.0,0.1591,0.444,0.5506,0.2268,1.171,0.1328,0.1556,0.0,0.0,2.0,70.0,0.0,81.64,0.3398,1040.0,247.9,1.326,0.9186,1.574,0.1456,5.683,16.23,9.067,0.1194,0.8404,0.007426,0.8132,0.16,0.1419,0.1193,0.04419,0.1296,0.2616,0.007834,0.08087,0.0,0.0,14.0,1.673,81.64,537.7,6.25,0.9516,5.4,0.0,rock,1066.mid
0.3143,0.5325,0.1844,11.27,2.353,0.3045,4.053,3.723,3.62,7.756,26.62,0.5578,0.1067,1.073,1.984,0.0,0.07627,0.03108,0.2647,0.04189,0.2174,0.0,0.04648,0.000162,0.4269,2.0,5.0,0.0,3.0,192.5,85.0,0.09514,0.1589,0.02403,1.489,0.5438,0.03051,41.0,0.4257,140.0,5.0,19.0,34.8,0.0,4.336,7.0,4.191,53.16,0.009977,0.003315,0.001658,0.1044,0.2089,2.198,0.01616,0.1102,0.2735,0.004559,0.0,0.007315,0.003559,1.444,0.5885,5.0,41.0,0.0,0.0,0.405,29.23,13.05,6.0,1.0,6.0,6.0,6.0,5.0,8.0,0.4393,0.0,0.005417,0.09762,0.04323,0.03306,0.1475,0.4731,9.0,34.0,0.5,0.54,0.2089,0.09028,0.2025,0.2289,0.1236,0.0,51.0,0.1097,1.949,0.7738,0.9752,0.9861,0.0,0.2941,0.2353,0.7,0.1359,0.0,0.02215,0.0,5.0,70.0,0.1053,0.4166,0.4566,0.1413,1.123,0.1247,0.14,0.0,0.3143,2.0,47.0,0.0,53.21,0.456,762.5,125.6,1.536,1.061,2.772,0.1409,4.94,17.12,7.781,0.1357,0.8733,0.004457,0.9046,0.1894,0.1206,0.1236,0.04302,0.1717,0.2357,0.018,0.0395,0.0,0.0,17.14,0.8997,53.21,1171.0,6.626,0.967,6.0,0.01497,rock,1067.mid
0.3502,0.6519,0.01474,12.31,2.428,0.5071,0.1377,4.976,4.533,5.344,0.0,0.3806,0.1965,1.37,2.197,0.0,0.3462,0.04105,0.3088,0.0,0.468,0.0,0.04716,0.0,0.3303,2.0,7.0,0.0,6.0,154.4,110.0,0.0,0.1564,0.0,1.981,0.218,0.1651,25.0,0.617,157.0,9.0,4.0,154.4,0.0,33.63,8.0,4.131,60.87,0.005034,0.01067,0.02135,0.1289,0.101,3.289,0.06404,0.0509,0.2356,0.00821,0.0,0.0,0.06369,1.021,54.33,0.0,71.0,11.0,7.0,0.5317,18.06,6.613,6.0,2.0,7.0,9.0,7.0,7.0,10.0,0.8937,0.0,0.001194,0.01373,0.0,0.0004125,0.3682,0.441,9.0,26.0,0.1429,0.9354,0.1946,0.1155,0.2072,0.175,0.1637,0.0,55.0,0.2869,1.125,0.7384,0.9231,0.798,0.0,0.4909,0.2727,0.6364,0.1946,0.0,0.02892,0.0,0.0,53.0,0.408,0.04537,0.05992,0.1847,1.061,0.1498,0.159,0.0187,0.001079,2.0,105.0,0.0,57.72,1.479,313.0,186.6,1.238,0.8029,0.9742,0.0635,9.182,13.66,4.999,0.2482,0.9071,0.01528,0.9878,0.0575,0.175,0.1023,0.1015,0.09975,0.2604,0.001808,0.1062,0.0,0.0,14.99,2.268,57.72,392.1,10.11,0.9817,5.5,0.0187,rock,1068.mid
0.6648,0.6003,0.3351,8.529,1.625,0.2626,7.14,4.076,3.714,5.736,36.37,0.5086,0.05236,0.4721,1.44,0.0,0.0623,0.0571,0.2153,0.03369,0.2179,0.0,0.04347,0.001541,0.4996,1.0,4.0,1.975e-05,3.0,210.6,84.0,0.05595,0.1061,0.009334,1.182,0.06742,0.1143,25.43,0.8183,130.0,4.0,4.0,45.54,0.0,3.604,8.0,4.447,63.16,0.05011,0.0,0.008589,0.1052,0.156,3.117,0.06383,0.1107,0.2683,0.0065,0.0,0.002766,0.03077,0.6802,0.1362,4.0,62.0,2.0,0.0,0.2957,30.98,10.63,5.0,3.0,10.0,7.0,4.0,1.0,8.0,0.5299,0.0,0.01626,0.07058,0.01568,0.09421,0.1108,0.4588,7.0,24.0,0.5,0.8669,0.1597,0.1978,0.2389,0.2029,0.1759,0.0,40.0,0.08954,3.596,0.9767,0.6628,0.6538,0.0,0.225,0.2,0.35,0.1544,1.75,0.01617,0.0,4.0,52.0,0.4057,0.3561,0.2043,0.1265,1.219,0.09704,0.1183,0.0,0.0,2.0,44.0,0.0,40.32,0.317,916.6,85.9,1.482,1.15,2.07,0.09221,7.941,13.28,8.349,0.18,0.8804,0.03,0.8111,0.1232,0.1564,0.09954,0.08011,0.1097,0.279,0.009951,0.0797,0.0,0.0,12.31,1.864,40.32,849.4,5.538,0.969,5.333,0.02429,rock,1069.mid
0.0,0.5989,0.2499,27.01,3.314,0.2777,1.679,3.205,3.175,5.819,31.69,0.4788,0.1936,0.687,1.739,0.0,0.144,0.0511,0.3527,0.02176,0.03516,0.0,0.09363,0.0,0.2925,4.0,4.0,0.04724,3.0,256.1,81.0,0.1477,0.2291,0.005134,1.66,0.3136,0.1524,27.2,0.534,123.0,5.0,4.0,13.54,0.0,3.685,6.0,6.37,59.02,0.006191,0.1165,0.08453,0.08214,0.07068,2.611,0.032,0.1103,0.1562,0.0148,0.0,0.0001975,0.02823,0.6943,0.2171,0.0,57.0,9.0,0.0,0.197,27.13,9.924,2.0,1.0,10.0,5.0,5.0,5.0,14.0,0.4095,0.0,0.007079,0.1194,0.03722,0.111,0.2709,0.5093,12.0,60.0,0.2,0.4545,0.2245,0.1068,0.2549,0.27,0.1227,0.0,72.0,0.07208,2.658,0.4106,0.6754,0.8078,0.0,0.5972,0.5278,0.1613,0.2245,0.0,0.02965,0.0,4.0,50.0,0.1467,0.3775,0.5453,0.1084,1.007,0.1757,0.177,0.03527,0.4647,2.0,83.0,0.0,64.54,0.3234,865.9,159.2,1.182,0.7821,2.464,0.09155,9.832,16.0,10.09,0.07772,0.7751,0.003196,0.8206,0.2161,0.122,0.1174,0.02587,0.1779,0.2406,0.01358,0.05387,0.0,0.0,11.5,3.033,64.54,851.9,8.396,0.9898,9.0,0.0,rock,1070.mid
0.0,0.4392,0.003544,19.79,3.735,0.4687,0.4281,4.33,3.662,5.432,39.47,0.2824,0.2273,0.6658,1.156,0.0,0.413,0.04314,0.4813,0.002888,0.154,0.0,0.03141,0.0,0.2271,1.0,4.0,0.03995,5.0,207.2,84.0,0.0,0.06734,0.04485,1.983,0.2006,0.09835,9.8,0.701,117.0,5.0,8.0,178.8,0.0,12.31,6.0,4.728,60.12,0.008861,0.02405,0.02405,0.05658,0.06153,2.592,0.0297,0.215,0.2044,0.009901,0.0,0.01692,0.08547,1.89,0.2822,2.0,70.0,10.0,0.0,0.2923,19.08,6.026,5.0,2.0,6.0,4.0,4.0,4.0,11.0,0.7349,0.0,0.005594,0.05637,0.01549,0.01498,0.3565,0.4821,10.0,46.0,0.25,0.5743,0.2192,0.1054,0.2396,0.2399,0.1378,0.0,62.0,0.1397,2.23,0.6097,0.7898,0.9291,0.0,0.2258,0.3871,0.0,0.1124,0.0,0.03706,0.0,4.0,59.0,0.2426,0.1773,0.4501,0.2624,1.014,0.2389,0.2423,0.07418,0.4266,2.0,117.0,0.0,53.64,0.7132,699.8,167.1,1.004,0.852,1.28,0.05699,6.85,12.33,7.288,0.1366,0.8583,0.007473,0.7935,0.1554,0.1303,0.112,0.04562,0.1384,0.2593,0.01146,0.08449,0.0,0.0,8.134,1.673,53.64,662.5,7.294,0.9597,9.75,0.0,rock,1071.mid
0.5877,0.7089,0.0,5.993,1.569,0.3104,1.552,6.957,3.391,5.985,0.0,0.436,0.04855,1.19,2.073,0.03191,0.1835,0.02699,0.2183,0.02652,0.04626,0.0,0.05798,0.0,0.5142,3.0,7.0,0.09434,3.0,176.4,113.0,0.0,0.06031,0.0,1.25,0.1565,0.01173,50.73,0.8318,108.0,3.0,3.0,176.1,0.0,4.404,10.0,2.4,59.45,0.0003908,0.001764,0.004763,0.01341,0.1646,2.631,0.001411,0.00882,0.3143,0.003704,0.0,0.0,0.1147,1.216,0.1015,0.0,64.0,4.0,0.0,0.3104,43.62,11.03,4.0,4.0,14.0,7.0,9.0,2.0,8.0,0.5323,0.0,0.00538,0.07143,0.01345,0.0,0.2007,0.5508,11.0,36.0,0.2222,0.5243,0.3743,0.2055,0.2899,0.2801,0.1469,0.0,65.0,0.1596,2.17,0.4609,0.6397,0.8787,0.0,0.1077,0.1538,1.5,0.3743,0.1111,0.01884,0.03191,7.0,44.0,0.1169,0.3383,0.5728,0.1129,1.036,0.1072,0.1111,0.0,0.08037,2.0,55.0,0.0,70.29,0.3555,1617.0,394.4,1.551,0.5958,1.097,0.05619,6.128,29.94,10.6,0.0867,0.8974,0.007958,0.905,0.1541,0.1469,0.1238,0.02411,0.1243,0.2451,0.01473,0.126,0.0,0.0,27.01,1.265,70.29,884.1,6.618,0.9846,5.0,0.0,rock,1072.mid
0.2603,0.5635,0.3341,10.62,1.532,0.2468,8.422,4.793,3.385,6.235,53.95,0.7012,0.04277,0.8683,3.428,0.04095,0.05662,0.009432,0.2815,0.061,0.1693,0.0,0.0647,0.0004172,0.5137,2.0,7.0,0.002431,3.0,207.5,90.0,0.225,0.3667,0.009286,1.195,0.2739,0.057,20.36,0.6691,122.0,7.0,4.0,7.907,0.0,4.926,10.0,6.29,58.58,0.01928,0.07823,0.0725,0.1039,0.1781,4.636,0.04661,0.1163,0.2156,0.00111,1.0,0.0004286,0.002561,1.225,0.02835,5.0,60.0,0.0,0.0,0.4155,44.35,25.79,5.0,3.0,9.0,11.0,4.0,2.0,12.0,0.4138,0.0,0.008263,0.07717,0.0258,0.08115,0.2376,0.5387,11.0,43.0,0.5,0.5243,0.1781,0.1271,0.294,0.2712,0.1422,0.0,59.0,0.168,1.832,0.6667,0.5943,0.7506,0.0,0.1525,0.322,2.1,0.09599,0.5,0.01982,0.0,7.0,49.0,0.08694,0.4444,0.4164,0.09155,1.332,0.1207,0.1608,0.0,0.1556,2.0,41.0,0.0,56.11,0.3122,690.1,240.9,2.07,1.211,2.697,0.07948,4.484,19.68,9.235,0.1136,0.796,0.005433,0.7455,0.1764,0.1422,0.1253,0.03914,0.1326,0.2266,0.0005746,0.09482,0.0,0.0,12.19,2.785,55.44,753.1,15.41,0.9984,3.538,0.0,rock,1073.mid
0.0,0.5722,0.398,8.898,1.553,0.1772,0.013,3.638,2.381,3.377,28.87,0.7331,0.09103,1.02,4.127,0.0615,0.07702,0.01127,0.1965,0.05948,0.01709,0.0,0.05892,0.00835,0.5137,2.0,7.0,0.01886,4.0,240.9,97.0,0.05633,0.3386,0.01677,1.239,0.5243,0.1522,36.42,0.3235,115.0,5.0,5.0,56.56,0.0,2.018,9.0,3.737,53.18,0.0002796,0.02468,0.1322,0.01767,0.05667,2.979,0.0192,0.04296,0.04327,0.007008,0.0,0.002917,0.04348,2.227,0.1141,0.0,38.0,2.0,0.0,0.4256,29.81,15.06,3.0,3.0,9.0,10.0,9.0,1.0,7.0,0.5994,0.0,0.01829,0.06637,0.01727,0.514,0.4249,0.5632,8.0,34.0,0.2222,0.4402,0.3571,0.1604,0.3388,0.3161,0.1391,0.0,62.0,0.2333,1.418,0.8063,0.7288,0.9591,0.0756,0.2742,0.3387,1.674,0.3571,0.0,0.01909,0.0,7.0,46.0,0.02107,0.2753,0.03931,0.2992,1.093,0.09389,0.1027,0.0,0.0,1.0,57.0,0.0,54.57,0.1824,508.1,627.4,1.603,0.9227,1.845,0.04705,4.215,24.65,0.5005,0.2791,0.2124,0.00429,0.1162,0.2147,0.1391,0.108,0.09638,0.0787,0.1399,0.02513,0.1014,0.001945,0.0,29.83,3.118,54.57,869.9,7.948,0.9824,4.182,0.0,rock,1074.mid
